A	Coef.BasalvsLP	Coef.BasalvsML	Coef.LPvsML	t.BasalvsLP	t.BasalvsML	t.LPvsML	p.value.BasalvsLP	p.value.BasalvsML	p.value.LPvsML	Res.BasalvsLP	Res.BasalvsML	Res.LPvsML	Genes.ENTREZID	Genes.SYMBOL	Genes.TXCHROM
214547	0.140383390318961	1.0408258605398	0.848855981189946	-0.191969879349853	0.0908775413320527	0	0	0.465711560248752	0.632053015859708	0.959717836401305	0	0	0	214547	She	chr3
16194	5.97244612983106	-0.556943016332893	0.309838453070499	0.866781469403392	0	0	0	0.929593672651551	0.983208440975731	0.690932017242325	0	0	0	16194	Il6ra	chr3
54667	6.14703337030477	0.82984613810531	0.695399234474855	-0.134446903630455	0	0	0	0.887349180985319	0.977561005607177	0.999964655658849	0	0	0	54667	Atp8b2	chr3
23897	3.43909982381771	0.361396807868364	0.285537291947005	-0.0758595159213584	0	0	0	0.999114743350652	0.999639836188566	0.999956828322059	0	0	0	23897	Hax1	chr3
100503469	-0.304615971047142	-0.291456135983592	0.889906442852412	1.181362578836	0	0	0.507488251992935	0.963917199912642	0.613899975795441	0.312587075694232	0	0	0	100503469	Gm19710	chr3
74383	7.28577522759797	0.0157743431406043	0.00712413862638783	-0.0086502045142165	0	0	0	0.999997727176518	0.999998960769279	0.999999297783811	0	0	0	74383	Ubap2l	chr3
99650	4.77784433958037	-0.649083689387004	-0.652093406828619	-0.00300971744161505	0	0	0	0.987126914952682	0.987132605099809	0.999999383303411	0	0	0	99650	4933434E20Rik	chr3
73545	2.3665840279473	-0.551130399872147	-0.381713839711668	0.169416560160479	0	0	0	0.977807913780142	0.994823798999	0.999307197947503	0	0	0	73545	1700094D03Rik	chr3
59069	7.78741193078387	-0.111315407491846	-0.297508455835393	-0.186193048343547	0	0	0	0.999606226495441	0.997885291748862	0.999492372096496	0	0	0	59069	Tpm3	chr3
77595	2.00470077894701	1.39459790865198	1.41199800689583	0.0174000982438518	0.594354523476402	0.639374823754086	0	0.287221137498254	0.272479484094328	0.993266770152677	0	0	0	77595	Nup210l	chr3
57294	2.6321680165761	-0.136365099091772	0.119151942254769	0.255517041346542	0	0	0	0.999742282826679	0.999794770927119	0.999345139532367	0	0	0	57294	Rps27	chr3
68328	3.77383854526636	0.45083955957368	-0.0811949755457291	-0.532034535119409	0	0	0	0.998577182059184	0.999976776475479	0.997205647730613	0	0	0	68328	Rab13	chr3
23922	4.87509696595832	-0.536316119805857	-0.602853787386726	-0.0665376675808691	0	0	0	0.995986706424189	0.991805766486036	0.999981145686694	0	0	0	23922	Jtb	chr3
78284	2.35423570601324	0.0408072622380149	-0.675953058360592	-0.716760320598607	0	0	0	0.999890988143699	0.957798225662028	0.938632577661941	0	0	0	78284	Creb3l4	chr3
30791	7.13908743944241	0.935811715621627	0.479832720577202	-0.455978995044425	0	0	0	0.700098281305452	0.998981097816596	0.999545245568392	0	0	0	30791	Slc39a1	chr3
74343	6.25597353104795	0.728796292815165	0.740589798000458	0.0117935051852927	0	0	0	0.969975743399552	0.96541803085193	0.999998209375534	0	0	0	74343	Crtc2	chr3
229541	3.38445615059485	0.254601161806918	0.623086381373158	0.36848521956624	0	0	0	0.999082670003953	0.973421268920779	0.997586994631327	0	0	0	229541	Dennd4b	chr3
229542	5.4767010423516	0.454367464858293	0.432777637614021	-0.0215898272442718	0	0	0	0.999388735326562	0.9995456065002	0.999998097279717	0	0	0	229542	Gatad2b	chr3
26568	2.19184769074811	3.40628769193726	3.22216663359214	-0.18412105834512	8.62254720681611	8.40054034425084	0	9.76184275079367e-06	1.18696019213763e-05	0.989587119646724	1	1	0	26568	Slc27a3	chr3
229543	5.70425600322994	0.373444140440984	-0.0581604173201509	-0.431604557761135	0	0	0	0.99851697348342	0.999944267239105	0.998175649964472	0	0	0	229543	Ints3	chr3
18160	3.51144277438667	2.44011391627343	3.14121419152539	0.70110027525196	8.63624925862568	12.5249124906641	0	9.57351576524107e-06	5.27968917363162e-07	0.934645193421979	1	1	0	18160	Npr1	chr3
67781	6.33054498996514	0.599754055520529	0.507718164652122	-0.0920358908684067	0	0	0	0.994575817113972	0.998242226210092	0.999986351394286	0	0	0	67781	Ilf2	chr3
20615	5.05112984188873	0.272169969465359	-0.806400933438352	-1.07857090290371	0	0	-0.450495736756373	0.997987241377435	0.844840799799093	0.331906801200636	0	0	0	20615	Snapin	chr3
66511	7.39412534500652	0.135651088518181	0.155980834327864	0.0203297458096836	0	0	0	0.999983071063426	0.999978676677951	0.999998893001298	0	0	0	66511	Chtop	chr3
20193	5.90681487399375	-1.02753701986087	-1.08983566052782	-0.0622986406669499	-0.224819283391813	-0.734348001560331	0	0.413760142105474	0.241415518936368	0.999991432817925	0	0	0	20193	S100a1	chr3
20196	4.84922368567128	-0.438114539047397	-0.883277607392074	-0.445163068344677	0	0	0	0.998123542151858	0.788446858169849	0.998648113041865	0	0	0	20196	S100a13	chr3
66166	5.14806712275736	1.88122645989074	0.783804701357584	-1.09742175853316	3.85464132573496	0	-0.449814658825708	0.00223077487726954	0.826615978691298	0.332145751904719	1	0	0	66166	S100a14	chr3
67860	6.96177419946998	0.293652407476943	0.257789928904686	-0.0358624785722563	0	0	0	0.999858782536038	0.999900172250505	0.999996428222386	0	0	0	67860	S100a16	chr3
20197	0.736122599085551	0.399401885596773	1.03743585399784	0.638033968401067	0	0.11756432360264	0	0.956583021093284	0.454681603695515	0.853011867596512	0	0	0	20197	S100a3	chr3
20198	0.737350130252876	2.31606430380888	1.94068397732937	-0.375380326479509	5.11308845381291	3.91976139829934	0	0.000399921556836843	0.00202954177633196	0.9772638347227	1	1	0	20198	S100a4	chr3
20200	8.36315387125242	0.497723622684069	-1.64211448181948	-2.13983810450355	0	-2.11883502428851	-4.08293086816207	0.937634295561687	0.0327529413275937	0.00160612241435518	0	0	0	20200	S100a6	chr3
381493	-0.884597059169783	0.688019577051381	-0.669764188872684	-1.35778376592406	0	0	-0.893741584411728	0.759698185772492	0.79192991257789	0.198389172970677	0	0	0	381493	S100a7a	chr3
20201	1.19149906768263	-6.7942531595649	-4.91961451524476	1.87463864432014	-10.1702153294335	-6.7077372834158	2.30903432539579	2.97621142472101e-06	6.47999727222371e-05	0.0242410691909293	-1	-1	0	20201	S100a8	chr3
16939	-0.869789022949687	2.72198477389889	1.50779428521845	-1.21419048868044	3.75811003760648	1.27689011908336	-0.460988652750272	0.00258409515494131	0.11808464555393	0.328911671329778	1	0	0	16939	Lor	chr3
109314	-2.16119042402672	5.98930900012324	2.9178911364471	-3.07141786367614	6.95943326600843	3.48414748556332	-2.84685239414889	5.13159890520967e-05	0.00390360143413149	0.0105451231205532	1	1	0	109314	Prr9	chr3
100303744	-2.80003642807027	-3.65919572049994	-6.2441341594672	-2.58493843896726	-4.83069905651808	-10.1511988406524	-4.06455051419809	0.000587088638772576	2.96943030687691e-06	0.00165345580531222	-1	-1	0	100303744	Sprr2a2	NA
100042514	0.0327501929208496	-4.02044541771208	-6.34998177462684	-2.32953635691476	-4.91886920444234	-9.01117452216638	-3.46761877737232	0.00052761722656301	7.49428581315782e-06	0.0039698994807912	-1	-1	0	100042514	Sprr2a3	chr3
20760	-2.02123020808935	-2.5146710340865	-6.31607732348577	-3.80140628939927	-1.59570621979981	-6.16354336601413	-3.94363215759847	0.0765923506823124	0.000123847090382496	0.00201873748912376	0	-1	0	20760	Sprr2f	chr3
20753	3.78074774437741	-3.17610418986327	-5.84139147659519	-2.66528728673192	-5.96194961480375	-13.7107714637267	-6.3685047150307	0.000143329920222099	2.70080732485898e-07	8.99154568524337e-05	-1	-1	-1	20753	Sprr1a	chr3
16447	-1.64849642907031	4.707295061885	1.45175245844254	-3.25554260344246	4.63646103362544	0.752987604071833	-2.83618326539887	0.000785264820115892	0.237664059521966	0.0107964992348591	1	0	0	16447	Ivl	chr3
78382	-2.98824916909943	-4.01266271478786	-7.20078737499585	-3.18812466020799	-5.32763658407441	-11.9010348203618	-5.24527162600187	0.00031271683298558	8.72674352353861e-07	0.000340958696547373	-1	-1	-1	78382	Lce6a	chr3
20129	-1.89110183610147	-5.40866561810952	-7.87067581276708	-2.46201019465756	-5.00370702754456	-8.0250579733524	-2.83228824384968	0.000494152223850045	1.89874129344658e-05	0.0106269762944134	-1	-1	0	20129	Rptn	chr3
99681	3.41012815453065	0.368454427528799	-0.305929604527543	-0.674384032056342	0	0	0	0.880049268831866	0.912577741202335	0.734658609542469	0	0	0	99681	Tchh	chr3
20195	6.89113024452818	-0.790002258412506	-1.77555719053257	-0.985554932120068	0	-5.33374124615469	0	0.908524931087213	0.000302584846983678	0.541176288418504	0	-1	0	20195	S100a11	chr3
20194	8.06937625696693	1.30862339941087	0.595791515259865	-0.712831884151004	1.81040267520192	0	0	0.0531147543808672	0.977383905185507	0.949529376543894	0	0	0	20194	S100a10	chr3
75778	1.86931385904083	-1.45138937350561	-0.526838914629995	0.924550458875616	-2.09053868499428	0	0	0.0342433315429661	0.967766431400949	0.639930866605969	0	0	0	75778	Them4	chr3
66198	1.33860703444472	5.8889556513568	7.02280054449129	1.13384489313449	7.71676296896229	8.93614439371237	0.178801770294391	2.38918244331343e-05	8.16204712468947e-06	0.441441593773814	1	1	0	66198	Them5	chr3
271944	-2.10905865755128	-2.09120334689123	0.770870378449903	2.86207372534113	-1.97234792271996	0	3.19589453517331	0.0414722124181477	0.646746435357113	0.0060625064257181	0	0	0	271944	C2cd4d	chr3
19885	4.84369162396378	-2.36919626728615	-1.25964488138448	1.10955138590167	-5.85778239258327	-1.09398938524715	0.515159856740902	0.000160802103412051	0.152248514595685	0.309897737650759	-1	0	0	19885	Rorc	chr3
320747	-1.21403927197489	-2.00076860891202	-0.770736371286552	1.23003223762547	-1.87843778194836	0	0.460409230321683	0.0479918212440976	0.662663337441088	0.329426493322933	0	0	0	320747	Lingo4	chr3
72634	0.484962737136582	-1.63502288057073	-0.664370106795454	0.970652773775278	-2.43147795701397	0	0	0.0199352039939575	0.876229539287122	0.54629883398507	0	0	0	72634	Tdrkh	chr3
53814	-2.6584666886177	0.166288083294629	1.31087559772805	1.14458751443342	0	0.63853326688932	0.303232364503188	0.962566605496669	0.270757824133295	0.38546242674783	0	0	0	53814	Oaz3	chr3
78523	5.1903715188901	-0.823129279784773	-0.470153805446249	0.352975474338524	0	0	0	0.875751341210041	0.997255848824128	0.999424615031249	0	0	0	78523	Mrpl9	chr3
66353	-2.10867414829156	-0.354834346948272	-0.160949772119799	0.193884574828473	0	0	0	0.920646627719244	0.970719991130231	0.967078140946177	0	0	0	66353	Riiad1	chr3
78784	-1.28029295647756	-0.666070040580002	0.106192326976092	0.772262367556094	0	0	0	0.732609926697694	0.968993601798973	0.669240848214382	0	0	0	78784	Celf3	chr3
76742	5.77548444423596	-0.267561635165902	-0.0461997794360114	0.22136185572989	0	0	0	0.999926835850906	0.999994647098925	0.999970319135308	0	0	0	76742	Snx27	chr3
668409	2.06634943826621	-0.536496287700805	-0.386186515615362	0.150309772085443	0	0	0	0.990695926719255	0.997948533478395	0.999800962029958	0	0	0	668409	Rpl31-ps11	NA
22156	5.31091223754305	-2.55565693309877	-2.26808130431223	0.287575628786542	-7.92104111689849	-6.45694404571418	0	1.8368973195406e-05	8.14130876627563e-05	0.998432769150555	-1	-1	0	22156	Tuft1	chr3
545551	1.3265740765801	-5.66994543893197	-5.96137104242288	-0.291425603490907	-14.8656046407733	-15.8590289943963	0	1.39995152739239e-07	8.35447251458541e-08	0.9984882774569	-1	-1	0	545551	BC021767	chr3
20342	1.22906885440014	-3.6257553877197	-3.29619539067254	0.329559997047163	-9.70340932484016	-8.48342836696285	0	3.95618849184311e-06	1.10289137673344e-05	0.994896232046304	-1	-1	0	20342	Selenbp2	chr3
70737	5.31422265686498	-5.45842341591439	-5.57417039368103	-0.115746977766637	-25.9184685305496	-26.5622689850154	0	1.46468406299597e-09	1.19931770744272e-09	0.999956197894998	-1	-1	0	70737	Cgn	chr3
229584	6.27545237453274	-0.594508828114597	0.0951778031071724	0.689686631221769	0	0	0	0.991380881974563	0.999947688814094	0.97983443261044	0	0	0	229584	Pogz	chr3
19172	7.1285161138915	0.371465999201176	-0.043650036781016	-0.415116035982192	0	0	0	0.999594314706462	0.999989421423383	0.999603522349106	0	0	0	19172	Psmb4	chr3
20341	3.4761364777244	-3.53245401663267	-3.20065589916122	0.331798117471455	-15.8369891403831	-13.760334672976	0	8.0179041941724e-08	2.48696563991998e-07	0.999701416776565	-1	-1	0	20341	Selenbp1	chr3
53970	4.19057531753813	-0.404010666516736	-0.703953547284814	-0.299942880768078	0	0	0	0.987492098592286	0.89909871508025	0.99585092357794	0	0	0	53970	Rfx5	chr3
107650	5.65652845956689	-0.169980391964379	-0.344974059824442	-0.174993667860063	0	0	0	0.999968979714735	0.99982992219522	0.999979377780187	0	0	0	107650	Pi4kb	chr3
319916	1.074981349832	-1.2662837048271	-1.0411265139282	0.225157190898898	-0.676392673817766	-0.105316273547562	0	0.258716837894116	0.459650399319244	0.973804820612373	0	0	0	319916	A730011C13Rik	NA
78266	5.1760403180851	-0.971302579736487	-0.970066766999691	0.00123581273679552	0	0	0	0.595396483823188	0.599910917567823	0.999999901245333	0	0	0	78266	Zfp687	chr3
74937	-2.00471189608715	0.0254682294854502	0.390713636492432	0.365245407006982	0	0	0	0.993987331025292	0.888041461066875	0.898500853763279	0	0	0	74937	NA	NA
19185	6.77859506324971	-0.106620467904921	-0.529026913755842	-0.42240644585092	0	0	0	0.999990129319796	0.998962798482002	0.999827989951996	0	0	0	19185	Psmd4	chr3
18720	6.07519977386977	-0.458193905894457	-0.647744693185546	-0.189550787291089	0	0	0	0.999136378685508	0.991177739646323	0.999966403084611	0	0	0	18720	Pip5k1a	chr3
21427	4.99851611379922	0.311319089640941	-0.130337374103892	-0.441656463744833	0	0	0	0.998636210210202	0.999768756337561	0.996695468645534	0	0	0	21427	Vps72	chr3
50874	1.0478618982017	-0.79463423638192	-0.80880066364774	-0.0141664272658195	0	0	0	0.781742600195002	0.770139045977623	0.999800323777839	0	0	0	50874	Tmod4	chr3
69269	2.84528259349645	0.264727038622194	-0.354390704439667	-0.619117743061862	0	0	0	0.999043509354911	0.998483310116396	0.979414130466839	0	0	0	69269	Scnm1	chr3
217779	-1.07657847202213	0.175802580294977	-0.312898291778443	-0.48870087207342	0	0	0	0.981488938506601	0.965256512188847	0.917828836389884	0	0	0	217779	Lysmd1	chr3
69769	-2.43683288221384	1.00014685544274	0.110929124114219	-0.889217731328517	0.000294337473162408	0	0	0.501670381938201	0.975571714565932	0.590013402650146	0	0	0	69769	Tnfaip8l2	chr3
668436	3.3974173195137	0.0643441979122827	-0.230691321960372	-0.295035519872655	0	0	0	0.999891810748516	0.999494627222016	0.999146101984258	0	0	0	668436	Gm9169	NA
20360	2.31631619442366	1.16934248437593	1.20952843923215	0.0401859548562151	0.61710059213267	0.780365238085874	0	0.27682198217138	0.228368211222393	0.998505888053944	0	0	0	20360	Sema6c	chr3
213054	6.38512333954178	-0.305216323488803	0.0283151742575702	0.333531497746373	0	0	0	0.999815616543533	0.999994174320482	0.999846426105123	0	0	0	213054	Gabpb2	chr3
100504029	-2.49720744152673	0.479640732750269	0.149788750233862	-0.329851982516407	0	0	0	0.870522310431733	0.973941600391609	0.929520955711098	0	0	0	100504029	Gm16740	chr3
56772	1.80934996221004	0.786884851745644	0.647062345271901	-0.139822506473743	0	0	0	0.851969300209296	0.955030081197157	0.999255299512302	0	0	0	56772	Mllt11	chr3
57912	6.96183249587533	-0.840097538712988	-0.506285178580086	0.333812360132902	0	0	0	0.82354974340381	0.992331299378434	0.998978545717023	0	0	0	57912	Cdc42se1	chr3
229588	-0.814661366670501	-1.11435607227849	-0.98201867578053	0.132337396497959	-0.329167139922728	0	0	0.375187345467704	0.520384277107616	0.990829826287617	0	0	0	229588	Gm128	chr3
171388	3.76950832311777	-2.71630385355721	-2.79474281142581	-0.0784389578686016	-11.0166592102141	-11.61767139244	0	1.45544832346706e-06	9.57334987151701e-07	0.999974343405659	-1	-1	0	171388	Bnipl	chr3
229589	4.17131197640106	-0.25239050986357	-1.00716836070418	-0.75477785084061	0	-0.0378955747956401	0	0.997641838298262	0.4853322789939	0.892099445480238	0	0	0	229589	Prune1	chr3
75007	5.44945338638541	-0.813684967803492	-1.50876711589017	-0.695082148086682	0	-3.39068543888756	0	0.873463012419071	0.00445003831588583	0.969868594768966	0	-1	0	75007	Mindy1	chr3
71790	2.16943696080171	-4.1620722887563	-3.21309803539098	0.94897425336532	-9.28128042961436	-6.39089652596663	0	5.62923509750277e-06	8.81669071044958e-05	0.576822388421984	-1	-1	0	71790	Anxa9	chr3
100038425	-1.29692616886919	-1.0382316601816	-1.44806102030475	-0.409829360123144	-0.0987698937405886	-1.19855040869297	0	0.462154051933957	0.131866327233395	0.938523015591127	0	0	0	100038425	NA	NA
76893	7.06474935655796	-1.11979057175944	-1.28736516082193	-0.167574589062491	-1.10618664493193	-2.64387279980098	0	0.149735441550727	0.0142265824311071	0.999987057962654	0	0	0	76893	Cers2	chr3
84505	5.69761475031039	-0.132054909879648	0.351687527214895	0.483742437094543	0	0	0	0.999911927466853	0.999272218511469	0.997998976714251	0	0	0	84505	Setdb1	chr3
668448	-1.20284913796098	0.953996031268565	-0.0181843065836453	-0.97218033785221	0	0	0	0.555014817044298	0.999187023300973	0.534428282688038	0	0	0	668448	NA	NA
100043305	-1.83796207493711	0.219386484794936	0.503232967402708	0.283846482607771	0	0	0	0.955984061091821	0.86048511162369	0.941123917593023	0	0	0	100043305	Gm4349	chr3
11863	6.25959076016516	-0.131468278434043	0.4407878529197	0.572256131353742	0	0	0	0.999827532069233	0.996937247351078	0.991624210753855	0	0	0	11863	Arnt	chr3
13038	1.76353933638652	-0.49880446400027	1.16957206861949	1.66837653261976	0	0.259502284577339	1.05912851645147	0.801055483232397	0.40571774732104	0.160902531488993	0	0	0	13038	Ctsk	chr3
13040	-1.0760345310012	1.85110924153167	1.46876659387608	-0.38234264765559	1.63575087393235	0.939018595911373	0	0.0697104738145068	0.187528715226465	0.87956353677647	0	0	0	13040	Ctss	chr3
229593	4.25529375190761	-0.919825980164895	-1.56234482888329	-0.642518848718391	0	-2.54015125477775	0	0.633071728361187	0.0167719119554759	0.939929998334383	0	0	0	229593	Golph3l	chr3
56205	6.5772405914497	0.119990289524806	-0.00158227380897369	-0.12157256333378	0	0	0	0.999976837219635	0.99999974494502	0.999986072115658	0	0	0	56205	Ensa	chr3
17210	9.61597095827814	-1.17930630186389	-0.133883673707704	1.04542262815619	-0.963795148412806	0	0.26443621528028	0.181104096169055	0.999428272877042	0.398925370190349	0	0	0	17210	Mcl1	chr3
229595	4.60606549265385	-0.763897903032722	-0.401802546002589	0.362095357030134	0	0	0	0.866710782345955	0.992058429646877	0.995594955256744	0	0	0	229595	Adamtsl4	chr3
13601	6.53840662252597	-0.3310890950534	-1.44669996453152	-1.11561086947812	0	-1.64285745647897	-0.454171653220472	0.981500440740188	0.0687181064925941	0.330647746659211	0	0	0	13601	Ecm1	chr3
71807	4.88449098026917	-0.108855225504586	-0.409791019359151	-0.300935793854565	0	0	0	0.999972323494877	0.999480706649628	0.999872724623193	0	0	0	71807	Tars2	chr3
75137	5.64930145621748	-0.39951505062362	-0.400932133397574	-0.00141708277395391	0	0	0	0.998322092079217	0.998343644354212	0.999999214463326	0	0	0	75137	Rprd2	chr3
70767	5.01870140658812	0.0694738192367073	0.335497468726922	0.266023649490215	0	0	0	0.999960441469086	0.999402108725783	0.999759507699464	0	0	0	70767	Prpf3	chr3
66292	4.21068156916037	-0.0114783760362451	-0.518534403421079	-0.507056027384833	0	0	0	0.999956843435103	0.986729780293589	0.989144457713511	0	0	0	66292	Mrps21	chr3
